hh_id;internet;car;emergency;holiday;friends;meat;leisure;furniture;clothes;heating;money;shoes
349364;0;0;0;0;0;0;0;0;0;0;0;0
349372;0;0;0;0;0;0;0;0;0;0;0;0
350990;0;0;0;0;0;0;0;0;0;0;0;0
349380;0;0;0;0;0;0;0;0;0;0;0;0
349429;0;0;0;0;0;0;0;0;0;0;0;0
349453;0;0;0;0;0;0;0;0;0;0;0;0
349674;0;1;0;0;0;0;1;1;0;0;0;0
349682;1;0;1;1;1;0;1;1;0;0;1;0
349690;0;0;0;0;0;0;0;0;0;0;0;0
500119;0;0;0;0;0;0;0;0;0;0;0;0
568902;0;0;0;0;0;0;0;0;0;0;0;0
500127;0;0;0;0;0;0;0;0;0;0;0;0
500143;0;0;0;0;0;0;0;0;0;0;0;0
500186;0;0;0;0;0;0;0;0;0;0;0;0
128058;0;0;0;0;0;0;0;0;0;0;0;0
500216;0;0;0;0;0;0;0;0;0;0;0;0
143120;0;0;0;0;0;0;0;0;0;0;0;0
143413;0;1;1;0;1;0;0;0;1;0;0;0
148741;0;0;0;0;0;0;0;0;0;0;0;0
153150;0;0;0;0;0;0;0;0;0;0;0;0
500496;NA;0;0;0;0;0;0;0;0;0;0;0
530239;0;0;0;0;0;0;0;0;0;0;0;0
562130;0;0;0;1;1;0;0;0;0;0;0;0
116122;0;0;0;0;0;0;0;0;0;0;0;0
131580;0;0;1;0;0;0;0;0;0;0;0;0
500518;0;0;0;0;0;0;0;0;0;0;0;0
565202;0;0;0;0;0;0;0;0;0;0;0;0
500534;0;0;0;0;0;0;0;1;0;0;0;0
563676;0;0;1;1;1;0;1;1;1;0;1;0
120243;0;0;0;0;0;0;0;0;0;0;0;0
129631;0;0;0;0;0;0;0;0;0;0;0;0
566632;0;1;1;1;1;0;0;1;0;0;0;0
500577;0;0;0;0;0;0;0;0;0;0;0;0
500666;0;0;0;0;0;0;0;0;0;0;0;0
568309;0;0;0;0;0;0;0;0;0;0;0;0
500674;0;0;0;0;0;0;0;1;0;0;0;0
129569;0;0;0;0;0;0;0;0;0;0;0;0
500682;0;0;0;0;0;0;0;0;0;0;0;0
500704;0;0;0;0;0;0;0;0;0;0;0;0
500712;0;0;0;0;0;0;0;0;0;0;0;0
125105;0;0;0;0;0;0;0;0;0;0;0;0
500755;0;0;0;0;0;0;0;0;0;0;0;0
118354;0;0;0;0;0;0;0;0;0;0;0;0
500771;0;0;0;0;0;0;0;0;0;0;0;0
563943;0;0;0;0;0;0;0;0;0;0;0;0
568074;0;0;0;0;0;0;0;0;0;0;0;0
121703;0;0;0;0;0;0;0;0;0;0;0;0
134686;0;1;1;1;0;1;1;1;1;1;1;1
147184;0;1;1;1;0;0;0;1;1;0;1;1
501174;0;1;1;1;1;0;1;1;0;0;1;0
120200;0;0;0;0;0;0;0;0;0;0;0;0
501190;0;0;0;0;0;0;0;0;0;0;0;0
501301;0;0;0;0;1;0;0;0;0;0;0;0
501310;0;0;0;1;0;0;0;0;0;0;0;0
131547;0;0;0;0;0;0;0;0;0;0;0;0
501379;0;0;0;0;0;0;0;0;0;0;0;0
501387;0;0;0;0;0;0;0;0;0;0;0;0
115886;0;0;0;0;0;0;0;0;0;0;0;0
501492;0;0;1;0;0;0;0;1;0;0;0;0
501646;0;0;0;0;0;0;0;0;0;0;NA;0
501743;0;1;0;1;0;0;0;1;0;1;0;0
567655;0;1;1;1;0;0;1;1;0;0;0;0
501867;0;0;0;0;0;0;0;0;0;0;0;0
124117;0;0;1;1;0;0;1;0;0;0;0;0
502189;0;0;0;1;0;0;0;0;0;0;0;0
502219;0;0;1;1;1;0;1;0;0;0;0;0
565105;0;0;0;0;0;0;0;0;0;0;0;0
550736;0;0;0;0;0;0;0;0;0;0;0;0
502375;0;0;0;0;0;0;0;0;0;0;0;0
502480;0;0;1;1;1;0;1;0;0;0;0;0
502502;0;0;0;0;0;0;0;0;0;0;0;0
530646;0;0;0;0;0;0;0;0;0;0;0;0
530328;0;0;0;0;0;0;0;0;0;0;0;0
502600;0;0;0;0;NA;0;0;NA;NA;0;NA;0
502677;0;0;1;NA;0;0;0;1;0;0;0;0
130532;0;0;0;0;0;0;0;0;0;0;0;0
141216;0;NA;0;0;0;0;0;0;0;0;0;0
502740;0;0;0;0;0;0;0;0;0;0;0;0
502758;0;0;0;0;0;0;0;0;0;0;0;0
129879;0;0;0;0;0;0;0;0;0;0;0;0
502863;0;0;0;0;0;0;1;1;0;0;0;0
502871;0;0;0;0;0;0;0;0;0;0;0;0
502936;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA
127434;0;0;0;0;0;0;0;1;0;0;0;0
136123;0;0;0;0;0;0;0;0;0;0;0;0
148555;0;NA;NA;NA;NA;0;0;NA;NA;0;0;NA
119164;0;0;0;0;0;0;0;0;0;0;0;0
503193;0;0;0;0;0;0;0;0;0;0;0;0
503207;0;0;0;0;0;0;0;0;0;0;0;0
503266;0;0;0;1;0;0;0;0;0;0;0;0
567280;0;0;0;1;0;0;1;0;0;0;1;0
503282;0;0;0;0;0;0;0;0;0;0;0;0
503312;1;0;0;0;0;0;0;0;0;0;0;0
124494;0;1;1;0;0;0;1;1;0;0;0;0
145386;0;0;0;0;0;0;0;0;0;0;0;0
503347;0;0;0;0;0;0;0;0;1;0;0;0
503436;NA;NA;0;0;0;0;NA;NA;0;0;0;0
530816;1;0;0;0;1;0;1;0;0;1;1;0
503568;0;0;0;0;0;0;0;0;0;0;0;0
503673;0;0;0;0;0;0;0;0;0;0;0;0
503720;0;0;0;0;0;0;0;0;0;0;0;0
137847;0;0;0;0;0;0;0;0;0;0;0;0
503789;0;0;0;0;0;0;0;0;0;0;0;0
126225;0;0;0;1;0;0;1;0;1;1;1;1
503819;0;0;0;0;0;0;0;0;0;0;0;0
117439;0;1;0;0;0;0;0;0;0;0;0;0
503827;0;0;0;0;0;0;0;0;0;0;0;0
503940;0;0;0;0;0;0;0;0;0;0;0;0
503959;0;0;0;0;1;0;0;0;0;0;0;0
568805;0;0;0;0;0;0;0;0;0;0;0;0
504017;0;0;0;1;0;0;0;1;0;0;0;0
504092;0;0;0;0;0;0;0;0;0;0;0;0
504254;0;0;0;0;0;0;0;0;0;0;0;0
504262;0;0;0;0;NA;0;0;0;0;0;0;0
122262;0;0;0;0;0;0;0;0;0;0;0;0
504289;0;0;1;0;0;0;0;1;0;0;0;0
124095;0;1;1;1;1;1;0;1;1;0;1;0
504300;0;0;0;1;1;0;0;1;0;0;0;0
560197;0;0;0;0;0;0;0;0;0;0;0;0
124141;0;0;0;0;0;0;0;0;0;0;0;0
131733;0;0;0;1;0;0;0;NA;0;0;0;0
504475;0;0;0;0;0;0;0;0;0;0;0;0
504483;0;0;0;0;0;0;0;0;0;0;0;0
116378;0;0;0;0;0;0;0;0;0;0;0;0
504696;0;0;0;1;1;0;0;1;1;0;0;0
143642;0;0;0;1;0;0;0;0;0;0;0;0
504726;0;0;1;1;0;0;0;1;0;0;0;0
560081;0;0;0;0;0;0;1;1;0;0;0;0
504785;0;0;0;0;0;0;0;0;0;0;0;0
132047;0;0;0;0;0;0;0;0;0;0;0;0
504807;0;0;0;0;0;0;0;0;0;0;0;0
126845;0;0;0;0;0;0;0;0;0;0;0;0
504882;0;0;0;0;0;0;0;0;0;0;0;0
550078;0;0;0;0;0;0;0;0;0;0;0;0
505102;0;0;1;1;1;0;0;1;0;1;0;0
505129;0;0;0;0;0;0;0;0;0;0;0;0
122211;0;0;0;0;0;0;0;1;0;0;0;0
505196;0;0;0;0;0;0;0;0;0;0;0;0
505323;0;0;1;1;0;0;1;0;0;0;0;0
564630;0;0;0;0;0;0;0;0;0;0;0;0
505471;0;0;0;0;0;0;0;0;0;0;0;0
505595;0;0;0;0;0;0;0;0;0;0;0;0
505625;0;0;0;0;0;0;0;0;0;0;0;0
505633;0;0;0;0;0;0;0;0;0;0;0;0
505692;0;0;0;0;0;0;0;0;0;0;0;0
505706;0;0;0;1;0;0;1;1;0;0;0;0
505714;0;0;0;1;1;0;0;0;0;0;1;0
540080;0;0;NA;1;1;NA;NA;NA;NA;0;NA;0
122270;0;0;0;0;0;0;0;0;0;0;0;0
120294;0;0;0;0;0;0;0;0;0;0;0;0
505927;NA;NA;NA;0;NA;0;NA;0;0;0;0;0
505986;0;1;0;1;1;0;1;1;0;0;0;0
563773;0;0;1;1;1;0;1;0;0;0;0;0
506036;0;0;0;0;0;0;0;0;0;0;0;0
506060;0;0;1;0;0;0;0;0;0;0;0;0
506168;0;0;1;0;0;0;0;0;0;0;0;0
506176;0;0;0;0;0;0;0;0;0;0;0;0
506184;0;0;0;0;0;0;0;0;0;0;0;0
143138;0;0;1;1;0;0;0;0;0;0;0;0
506206;0;0;0;0;0;0;0;0;0;0;0;0
506214;0;1;1;1;1;0;1;0;0;0;1;0
120871;0;0;1;0;0;0;0;0;0;0;0;0
506290;0;0;0;0;0;0;0;0;0;0;0;0
135925;0;0;0;0;0;0;0;0;0;0;0;0
506338;0;0;0;0;0;0;0;1;0;0;0;0
121169;0;0;0;0;0;0;0;1;0;0;0;0
132691;0;0;0;0;0;0;0;0;0;0;0;0
506346;0;0;0;0;0;0;0;0;0;0;0;0
506362;0;0;0;0;0;0;0;0;0;0;0;0
143367;0;0;0;0;0;0;0;0;0;0;0;0
506460;0;0;1;1;0;0;0;0;0;0;0;0
506478;0;0;0;0;0;0;0;0;0;0;0;0
506486;0;0;0;0;0;0;0;0;0;0;0;0
131962;0;0;0;0;0;0;0;0;0;0;0;0
506559;0;0;0;0;0;0;0;0;0;0;0;0
506664;0;0;0;0;0;0;0;0;0;0;0;0
506788;0;0;0;0;0;0;0;0;0;0;0;0
506818;0;0;0;0;0;0;0;0;0;0;0;0
506974;0;0;0;0;0;0;0;0;0;0;0;0
132683;0;0;0;0;0;0;0;0;0;0;0;0
140180;0;0;0;0;0;0;0;0;0;0;0;0
154199;0;0;1;1;1;0;1;0;0;0;0;0
506982;0;0;1;1;0;1;1;1;0;0;1;0
507075;0;0;0;0;0;0;0;0;0;0;0;0
507164;0;0;0;0;0;0;0;0;0;0;0;0
133981;0;0;0;0;0;0;0;0;0;0;0;0
507326;0;0;0;0;0;0;0;1;0;0;0;0
507369;0;0;0;0;0;0;0;0;0;0;0;0
130656;0;0;0;1;0;0;0;0;0;0;0;0
136107;0;0;0;0;0;0;0;0;0;0;0;0
136115;0;0;0;0;0;0;0;0;0;0;0;0
507512;0;0;1;1;0;0;0;0;0;0;0;0
566977;0;0;0;0;0;0;0;0;0;0;0;0
507741;0;0;0;0;0;0;0;0;0;0;0;0
550400;0;0;NA;0;0;0;0;1;0;0;0;0
507814;0;0;0;0;0;0;0;0;0;0;0;0
507830;0;0;0;0;0;0;0;0;0;0;0;0
119520;0;0;1;0;1;0;0;1;0;0;0;0
507857;0;0;0;0;0;0;0;0;0;0;0;0
507865;0;0;1;1;1;0;0;NA;NA;1;0;0
507938;0;0;0;0;0;0;0;0;0;0;0;0
143340;0;0;1;0;0;0;0;1;0;0;0;0
507954;0;1;0;NA;0;0;0;0;0;0;0;0
530077;0;0;NA;0;NA;0;0;0;0;0;0;0
507970;NA;0;0;0;0;0;0;1;0;0;0;0
508055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
508179;0;0;NA;0;NA;0;NA;NA;NA;0;NA;0
133035;0;0;0;0;0;0;0;0;0;0;0;0
139904;0;0;0;0;0;0;0;0;0;0;0;0
142883;0;0;0;0;0;0;0;0;0;0;0;0
155357;0;0;1;1;0;0;0;0;0;0;0;0
508241;0;0;NA;1;1;0;0;1;0;NA;NA;0
563927;0;0;0;0;0;0;0;0;0;0;0;0
508454;0;0;0;0;0;0;0;0;0;0;0;0
508527;0;0;0;1;0;0;0;1;0;0;0;0
508578;0;0;0;1;0;0;1;1;0;0;0;0
124451;0;0;1;1;0;0;0;0;0;0;0;0
508772;0;0;0;0;0;0;0;0;0;0;0;0
120235;0;0;0;0;0;0;0;0;0;0;0;0
144851;0;0;0;0;0;0;0;0;0;0;0;0
508870;0;0;0;0;0;0;0;0;0;0;0;0
508918;0;0;0;0;0;0;0;0;0;0;0;0
508926;1;1;1;1;1;0;1;1;0;0;1;0
509035;0;0;0;0;0;0;0;0;0;0;0;0
509043;0;0;0;0;0;0;0;0;0;0;0;0
509051;0;0;0;0;0;0;0;0;0;0;0;0
509132;0;0;1;1;0;0;0;1;0;0;0;0
509175;0;0;0;0;0;0;0;0;0;0;0;0
509221;0;0;0;0;0;0;0;0;0;0;0;0
509272;0;0;0;0;0;0;0;0;0;0;0;0
509302;0;0;0;0;0;0;0;0;0;0;0;0
509329;1;1;1;1;1;0;1;1;1;0;0;0
123714;0;0;0;0;NA;0;NA;0;0;0;0;0
509450;0;0;0;0;0;0;0;1;0;0;0;0
509523;0;0;0;1;0;0;0;1;1;0;0;0
509531;0;0;0;0;0;0;0;0;0;0;0;0
509574;0;0;0;0;0;0;0;0;0;0;0;0
132152;0;0;0;0;0;0;0;0;0;0;0;0
509582;0;0;0;0;0;0;0;0;0;0;0;0
509728;0;0;0;0;0;0;0;0;0;0;0;0
509779;0;0;0;0;0;0;0;0;0;0;0;0
540781;0;0;0;0;0;0;0;0;0;0;0;0
509795;0;0;0;0;0;0;0;0;0;0;0;0
509841;0;0;0;0;0;0;0;0;0;0;0;0
563293;0;0;0;0;0;0;0;0;0;0;0;0
566900;0;0;0;0;NA;0;0;0;0;0;0;0
564052;0;0;0;0;0;0;0;0;0;0;0;0
509906;0;0;0;0;0;0;0;0;0;0;0;0
510076;0;0;0;1;0;0;0;0;0;0;0;0
510092;0;0;0;1;0;0;0;1;0;0;0;0
540501;1;1;1;1;1;0;1;1;1;0;1;0
510114;0;0;0;0;0;0;0;0;0;0;0;0
510157;0;0;0;0;0;0;0;0;0;0;0;0
127574;0;0;0;0;0;0;1;0;0;0;0;0
510173;0;0;0;0;0;0;0;0;0;0;0;0
147818;0;0;0;0;0;0;0;0;0;0;0;0
510300;0;0;0;0;0;0;0;0;0;0;0;0
510343;0;0;0;0;0;0;0;0;0;0;0;0
510424;0;0;0;0;0;0;0;0;0;0;0;0
127485;0;0;0;0;0;0;0;0;0;0;0;0
510440;0;0;0;0;0;0;0;0;0;0;0;0
136921;0;0;0;0;0;0;0;0;0;0;0;0
510530;0;0;0;0;0;0;0;0;0;0;0;0
129836;0;0;NA;0;0;0;0;0;0;0;0;0
143324;0;1;1;1;1;0;1;0;0;0;1;0
510548;0;0;0;0;0;0;0;0;0;0;0;0
131598;0;0;0;0;0;0;0;0;NA;0;0;0
510556;0;0;0;0;0;0;0;1;0;0;0;0
510564;0;0;1;0;0;0;1;NA;0;0;0;0
563048;0;0;1;1;1;0;NA;1;0;0;1;0
510610;0;0;0;0;0;0;0;0;0;0;0;0
148822;0;0;0;1;0;1;0;1;1;1;1;0
510637;0;0;1;NA;0;0;1;0;0;0;0;0
567108;0;0;0;0;0;0;0;0;0;0;0;0
510920;0;0;0;0;0;0;0;0;0;0;0;0
119180;0;0;0;0;0;0;0;0;0;0;0;0
146374;0;1;1;0;0;0;0;1;0;0;0;0
510939;0;0;0;0;0;0;0;0;0;0;0;0
550469;0;0;0;0;0;0;0;0;0;0;0;0
565946;0;0;0;0;0;0;0;0;0;0;0;0
530174;0;0;0;0;0;0;0;0;0;0;0;0
569054;0;0;1;1;1;0;1;1;1;0;0;0
510998;0;0;0;0;0;0;0;1;0;0;0;0
541044;0;0;0;0;0;0;0;0;0;0;0;0
116041;0;0;NA;1;1;0;0;0;0;0;0;0
569305;0;0;0;0;0;0;0;0;0;0;0;0
143715;1;1;1;1;0;0;0;1;0;0;0;0
146501;0;1;1;1;0;0;0;1;0;0;0;0
146510;0;1;1;1;0;0;0;1;0;0;0;0
153303;0;1;1;1;0;0;0;1;0;0;0;0
511242;0;1;1;1;1;0;0;0;0;0;0;0
511250;0;1;1;1;0;0;0;1;0;0;0;0
511269;0;0;0;0;0;0;0;0;0;0;0;0
568341;0;0;1;1;0;0;0;0;0;0;0;0
568350;0;0;0;0;0;0;0;0;0;0;0;0
511277;0;0;0;0;0;0;0;0;0;0;0;0
511285;0;0;0;0;0;0;0;0;0;0;0;0
540102;0;1;1;1;1;1;1;1;1;1;1;1
511374;0;0;0;0;0;0;0;0;0;0;0;0
511668;0;0;1;1;0;0;0;0;0;0;0;0
141674;0;0;0;1;0;0;0;0;0;0;0;0
511749;0;0;0;0;0;0;0;0;0;0;0;0
132187;1;0;1;0;0;0;1;1;1;0;1;0
511811;0;0;1;1;0;0;1;0;0;0;0;0
511862;0;0;0;0;0;0;0;0;0;0;0;0
146854;0;0;1;0;NA;0;0;NA;NA;NA;0;NA
511897;0;0;0;1;0;0;0;0;0;0;0;0
562700;0;0;1;0;NA;0;0;1;1;0;1;0
560138;0;0;0;0;0;0;0;0;0;0;0;0
511927;0;0;0;0;0;0;0;0;0;0;0;0
512079;0;0;0;0;0;0;0;0;0;0;0;0
567248;0;0;0;0;0;0;0;0;0;0;0;0
512087;NA;0;0;0;0;0;0;0;0;0;0;0
512109;0;0;0;0;0;0;0;0;0;0;0;0
512184;0;0;0;NA;NA;0;0;NA;0;0;NA;0
142689;0;0;0;0;0;0;0;0;0;0;0;0
145084;0;0;0;0;0;0;0;0;0;0;0;0
512273;0;0;0;0;0;0;0;0;0;0;0;0
565954;0;0;0;0;0;0;0;0;0;0;0;0
565768;0;0;0;0;0;0;0;0;0;0;0;0
512397;0;0;0;0;0;0;0;0;0;0;0;0
138827;0;0;0;0;0;0;0;1;0;0;0;0
512605;0;0;0;0;0;0;0;0;0;0;0;0
512630;0;0;0;0;0;0;0;0;0;0;0;0
540722;0;0;0;0;0;0;0;0;0;0;0;0
512737;0;0;0;0;0;0;0;0;0;0;0;0
512745;0;0;0;0;0;0;0;0;0;0;0;0
512753;0;0;1;1;0;0;1;0;0;1;0;0
512842;0;0;0;0;0;0;0;0;0;0;0;0
512885;0;0;0;0;0;0;0;0;0;0;0;0
530590;0;0;0;0;0;0;0;0;0;0;0;0
512966;0;0;0;0;0;0;0;0;0;0;0;0
512974;0;0;0;0;0;0;0;0;0;0;0;0
512982;0;0;0;0;0;0;0;0;0;0;0;0
513075;0;0;0;0;0;0;0;0;0;0;0;0
133728;0;NA;0;0;0;0;0;0;0;0;0;0
513091;0;0;0;0;0;0;0;0;0;0;0;0
117838;0;0;0;0;0;0;0;0;0;0;0;0
513121;NA;0;0;0;0;0;0;0;0;0;0;0
562297;1;0;0;1;1;0;0;1;0;0;0;0
136980;0;0;0;0;0;0;0;0;0;0;0;0
513148;0;0;0;0;0;0;0;0;0;0;0;0
513253;0;0;0;0;0;0;0;0;0;0;0;0
513270;0;0;0;0;0;0;0;0;0;0;0;0
513288;0;0;0;0;0;0;0;0;0;0;0;0
138185;0;0;0;0;0;0;0;NA;0;0;0;0
513296;0;0;0;0;0;0;0;0;0;0;0;0
568171;0;0;0;0;0;0;0;0;0;0;0;0
568996;0;0;0;0;NA;0;NA;0;0;0;0;0
567892;0;0;0;0;NA;0;0;0;0;0;0;0
513628;0;NA;0;0;0;0;0;0;0;0;0;0
565598;0;0;0;0;0;0;0;0;0;0;0;0
568953;0;0;0;0;0;0;0;NA;0;0;0;0
565237;0;0;0;1;0;0;0;0;0;0;0;0
513865;0;0;1;0;NA;0;1;1;0;0;0;0
146641;0;0;NA;1;1;0;0;1;0;0;0;0
513881;0;0;0;0;0;0;0;0;0;0;0;0
567701;0;0;0;0;0;0;0;0;0;0;0;0
513903;0;0;0;0;0;0;0;0;0;0;0;0
124605;0;0;0;0;0;0;0;0;0;0;0;0
566047;0;0;0;0;0;0;0;0;0;0;0;0
135747;0;0;0;0;0;0;0;0;0;0;0;0
566365;0;1;0;0;0;0;0;0;0;0;0;0
514179;1;1;0;1;0;0;1;1;0;0;0;0
514195;0;0;0;0;0;0;0;0;0;0;0;0
514209;0;0;0;0;0;0;0;0;0;0;0;0
132756;0;0;0;0;0;0;0;0;0;0;0;0
514250;0;0;0;0;0;0;0;0;0;0;0;0
514276;0;0;0;0;0;0;0;0;0;0;0;0
562386;0;0;1;1;1;0;1;1;0;0;0;0
514284;0;0;NA;0;0;0;0;NA;0;0;0;0
560405;0;0;1;0;0;0;0;0;0;0;0;0
514373;0;0;0;0;0;0;0;0;0;0;0;0
563200;0;0;0;NA;0;0;0;0;0;0;0;0
514586;NA;0;0;0;0;0;0;0;NA;0;NA;NA
514608;0;0;0;0;0;0;0;NA;0;0;0;0
565539;0;0;0;1;0;0;0;0;0;0;0;0
514870;0;0;0;0;0;0;0;0;0;0;NA;0
514900;0;0;0;0;0;0;0;0;0;0;0;0
514926;0;0;0;0;0;0;0;0;0;0;0;0
514977;0;1;1;0;0;0;0;0;0;0;0;0
560847;0;0;NA;0;0;0;0;0;0;0;0;0
569038;0;0;0;0;0;0;0;0;0;0;0;0
515213;0;1;0;0;0;0;0;NA;0;0;0;0
515221;0;0;0;0;0;0;0;0;0;0;0;0
566012;0;0;1;0;0;0;0;0;0;0;0;0
515310;0;0;0;0;0;0;0;0;0;0;0;0
515337;0;0;0;0;0;0;0;0;0;0;0;0
563730;0;0;0;0;0;0;0;0;0;0;0;0
515353;0;0;0;0;0;0;0;NA;0;0;0;0
540579;0;0;0;0;0;0;0;0;0;0;0;0
117587;0;0;0;0;0;0;0;1;0;0;0;0
515361;0;0;0;0;0;0;0;0;0;0;0;0
117323;0;0;0;0;0;0;0;0;0;0;0;0
515493;0;0;0;0;0;0;0;0;0;0;0;0
123552;0;1;1;1;NA;1;0;1;1;0;0;0
135283;0;0;0;0;0;0;0;0;0;0;0;0
515507;0;0;0;0;0;0;0;0;0;0;0;0
515892;0;0;0;0;0;0;0;0;0;0;0;0
138010;0;0;0;0;0;0;0;0;0;0;0;0
152960;0;0;0;0;0;0;0;0;0;0;0;0
153982;0;1;1;1;1;0;0;1;1;0;0;0
515914;0;0;0;0;0;0;0;0;0;0;0;0
550035;0;0;0;1;0;0;0;0;0;0;0;0
131636;0;0;0;0;0;0;0;0;0;0;0;0
133396;0;0;0;0;0;0;0;0;0;0;0;0
145203;0;0;0;0;0;0;0;0;0;0;0;0
127442;0;0;0;0;NA;0;NA;0;0;0;0;0
516058;0;0;0;0;0;0;0;0;0;0;0;0
563145;0;0;0;0;0;0;0;0;0;0;0;0
566756;0;0;1;1;1;0;0;1;1;0;0;0
516120;0;0;0;0;0;0;0;NA;0;0;0;0
132179;0;0;0;0;NA;0;0;NA;0;0;0;0
516252;0;0;0;0;0;0;0;0;0;0;0;0
516350;0;0;0;0;0;0;0;0;0;0;0;0
516465;1;1;0;1;0;0;0;1;0;0;1;0
131709;0;0;0;0;0;0;0;0;0;0;0;0
516473;0;0;0;0;0;0;0;0;0;0;0;0
516511;0;0;0;0;0;0;0;0;0;0;0;0
516520;0;1;1;1;1;1;1;1;1;0;1;0
516660;0;0;0;0;0;0;0;0;0;0;0;0
562742;0;1;1;0;0;0;0;0;0;0;0;0
516821;0;0;0;0;0;0;0;0;0;0;0;0
516848;0;0;0;0;0;0;0;0;0;0;0;0
516872;0;0;0;0;0;0;0;0;0;0;0;0
146668;0;0;0;0;0;0;0;0;0;0;0;0
153877;0;0;0;0;0;0;0;0;0;0;0;0
516880;0;0;0;0;0;0;0;0;0;0;0;0
517100;0;0;0;0;0;0;0;0;0;0;0;0
517135;0;0;0;0;0;0;0;NA;0;0;0;0
566594;0;0;0;0;0;0;0;0;0;0;0;0
149551;0;0;0;0;0;0;0;0;0;0;0;0
517160;0;0;0;0;0;0;0;0;0;0;0;0
550205;0;0;1;0;0;0;0;0;0;0;0;0
517321;0;0;0;0;0;0;0;0;0;0;0;0
517348;0;0;0;0;0;0;0;0;0;0;0;0
127329;0;0;0;0;0;0;0;0;0;0;0;0
132063;0;0;0;0;0;0;0;0;0;0;0;0
563366;0;0;0;0;0;0;0;0;0;0;0;0
563234;0;0;0;0;0;0;0;0;0;0;0;0
141712;0;0;0;0;0;0;0;0;0;0;0;0
150622;0;0;0;0;0;0;0;0;0;0;0;0
517658;0;0;0;0;0;0;0;0;0;0;0;0
517909;0;0;1;1;0;0;0;1;0;0;0;0
517941;1;1;0;1;1;0;1;0;0;0;0;0
518115;0;0;1;0;0;0;0;1;0;0;0;0
518190;0;0;0;0;0;0;0;0;0;0;0;0
147710;0;0;1;0;0;0;0;1;0;0;0;0
154474;0;0;0;0;0;0;0;0;0;0;0;0
518220;0;0;1;0;0;0;0;0;0;0;0;0
518301;0;0;0;0;0;0;0;0;0;0;0;0
143421;0;0;0;0;0;0;0;0;0;0;0;0
518476;0;0;0;0;0;0;0;0;0;0;0;0
129402;1;1;1;1;1;0;1;1;0;0;0;0
518492;1;1;1;1;1;0;0;0;0;0;0;0
518735;0;0;1;1;0;0;0;0;0;0;1;0
550671;0;0;0;0;0;0;0;0;0;0;0;0
518840;0;0;0;0;0;0;0;0;0;0;0;0
518972;0;0;0;0;0;0;0;0;0;0;0;0
138657;0;0;1;0;0;0;0;0;0;0;0;0
519065;0;0;0;0;0;0;0;NA;0;0;0;0
127876;0;0;0;0;0;0;0;0;0;0;0;0
519227;0;0;1;0;0;0;0;1;0;0;1;0
519375;0;0;0;0;0;0;0;0;0;0;0;0
519383;0;0;0;0;0;0;0;0;0;0;0;0
564567;0;0;0;0;0;0;0;0;0;0;0;0
519405;0;0;0;0;0;0;0;1;0;0;0;0
123560;0;0;0;0;0;0;0;1;0;0;0;0
143405;0;0;0;0;1;0;0;1;0;0;0;0
519421;0;0;0;0;0;0;0;0;0;0;0;0
519529;0;0;0;0;0;0;0;0;0;0;0;0
146196;0;0;0;0;0;0;0;0;0;0;0;0
519545;0;0;1;1;1;0;0;0;0;0;0;0
519685;0;1;0;0;0;0;0;1;0;0;0;0
519731;0;0;0;0;0;0;0;0;0;0;0;0
519790;0;0;0;0;0;0;0;NA;0;0;0;0
519863;0;0;1;1;0;0;0;1;0;1;0;0
519936;0;0;0;0;0;0;0;0;0;0;0;0
569160;0;0;0;0;0;0;0;0;0;0;0;0
519960;0;1;0;0;0;0;0;1;0;0;0;0
519987;0;0;0;0;0;0;0;0;0;0;0;0
520012;0;0;0;0;0;0;0;1;0;0;0;0
520110;0;0;0;0;0;0;0;0;0;0;0;0
550710;0;0;0;0;0;0;0;NA;0;0;0;0
520187;0;0;0;0;0;0;0;0;0;0;0;0
520209;0;0;0;0;0;0;1;0;0;0;0;0
520233;0;0;0;0;0;0;0;NA;NA;0;0;0
520241;0;0;0;0;NA;0;0;0;0;0;0;0
520330;0;0;0;0;0;0;0;0;0;0;0;0
119458;0;0;0;0;0;0;0;0;0;0;0;0
520403;0;0;0;0;0;0;0;0;0;0;0;0
566896;0;0;0;1;0;0;0;0;0;0;0;0
119210;0;0;0;0;0;0;0;0;0;0;0;0
520411;0;0;1;1;0;0;0;1;0;0;0;0
520438;0;NA;1;1;0;0;NA;NA;0;0;0;0
520446;0;0;0;0;0;0;0;0;0;0;0;0
520527;0;0;0;0;0;0;0;0;0;0;0;0
520594;NA;0;0;0;0;0;0;0;0;0;0;0
520802;0;0;0;0;0;0;0;0;0;0;0;0
520845;0;0;0;0;0;0;0;0;0;0;0;0
520918;0;0;0;0;0;0;0;NA;0;0;0;0
569100;0;0;0;0;0;0;0;0;0;0;0;0
140449;0;0;1;0;0;0;0;1;0;0;0;0
149187;0;0;0;0;0;0;0;0;0;1;0;0
127906;0;0;0;0;0;0;0;0;0;0;0;0
520993;0;0;0;0;0;0;1;0;0;0;0;0
521051;0;0;0;0;0;0;0;0;0;0;0;0
567540;0;0;1;0;0;0;0;0;0;0;0;0
562777;0;0;0;0;0;0;0;0;0;0;0;0
521116;0;0;1;NA;1;1;1;1;0;0;0;0
568660;0;0;0;0;0;0;0;0;0;0;0;0
125822;0;0;0;0;0;0;0;0;0;0;0;0
